func,nthreads,iter,size,align,reuse,val,init,time_ns
erms,16,2048,4194304,0,1,1,wz,1900670678
erms,16,2048,4194304,0,1,1,wz,1902550994
erms,16,2048,4194304,0,1,1,wz,1902281816
erms,16,2048,4194304,0,1,1,wz,1902418106
erms,16,2048,4194304,0,1,1,wz,1902481993
erms,16,2048,4194304,0,1,1,wz,1900906796
erms,16,2048,4194304,0,1,1,wz,1902861752
erms,16,2048,4194304,0,1,1,wz,1902277176
erms,16,2048,4194304,0,1,1,wz,1903248803
erms,16,2048,4194304,0,1,1,wz,1901550794
erms,16,2048,4194304,0,1,1,wz,1900334868
erms,16,2048,4194304,0,1,1,wz,1902217098
erms,16,2048,4194304,0,1,1,wz,1898067865
temporal,16,2048,4194304,0,1,1,wz,2777481136
temporal,16,2048,4194304,0,1,1,wz,2780937402
temporal,16,2048,4194304,0,1,1,wz,2782248653
temporal,16,2048,4194304,0,1,1,wz,2783165348
temporal,16,2048,4194304,0,1,1,wz,2783198536
temporal,16,2048,4194304,0,1,1,wz,2782432352
temporal,16,2048,4194304,0,1,1,wz,2782269875
temporal,16,2048,4194304,0,1,1,wz,2782516355
temporal,16,2048,4194304,0,1,1,wz,2775073907
temporal,16,2048,4194304,0,1,1,wz,2783348424
temporal,16,2048,4194304,0,1,1,wz,2783776585
temporal,16,2048,4194304,0,1,1,wz,2782186456
temporal,16,2048,4194304,0,1,1,wz,2782438663
temporal,16,2048,4194304,0,1,1,wz,2783044621
temporal,16,2048,4194304,0,1,1,wz,2772539215
temporal,16,2048,4194304,0,1,1,wz,2783247109
non_temporal,16,2048,4194304,0,1,1,wz,2271003412
non_temporal,16,2048,4194304,0,1,1,wz,2274737776
non_temporal,16,2048,4194304,0,1,1,wz,2266974103
non_temporal,16,2048,4194304,0,1,1,wz,2276521998
non_temporal,16,2048,4194304,0,1,1,wz,2269870183
non_temporal,16,2048,4194304,0,1,1,wz,2265007754
non_temporal,16,2048,4194304,0,1,1,wz,2262559273
non_temporal,16,2048,4194304,0,1,1,wz,2278009829
non_temporal,16,2048,4194304,0,1,1,wz,2265734954
non_temporal,16,2048,4194304,0,1,1,wz,2261192092
non_temporal,16,2048,4194304,0,1,1,wz,2271779029
non_temporal,16,2048,4194304,0,1,1,wz,2273764362
non_temporal,16,2048,4194304,0,1,1,wz,2279720838
non_temporal,16,2048,4194304,0,1,1,wz,2276182169
non_temporal,16,2048,4194304,0,1,1,wz,2267722320
non_temporal,16,2048,4194304,0,1,1,wz,2265417990
erms,16,2048,4194304,0,1,1,r,1858740105
erms,16,2048,4194304,0,1,1,r,1877937361
erms,16,2048,4194304,0,1,1,r,1877711631
erms,16,2048,4194304,0,1,1,r,1879063478
erms,16,2048,4194304,0,1,1,r,1878965430
erms,16,2048,4194304,0,1,1,r,1879661986
erms,16,2048,4194304,0,1,1,r,1879556718
erms,16,2048,4194304,0,1,1,r,1878664290
erms,16,2048,4194304,0,1,1,r,1878201489
erms,16,2048,4194304,0,1,1,r,1879265466
erms,16,2048,4194304,0,1,1,r,1880015959
erms,16,2048,4194304,0,1,1,r,1881722219
erms,16,2048,4194304,0,1,1,r,1881271004
erms,16,2048,4194304,0,1,1,r,1854102469
erms,16,2048,4194304,0,1,1,r,1878080487
erms,16,2048,4194304,0,1,1,r,1872151338
temporal,16,2048,4194304,0,1,1,r,2783592787
temporal,16,2048,4194304,0,1,1,r,2784868227
temporal,16,2048,4194304,0,1,1,r,2784208690
temporal,16,2048,4194304,0,1,1,r,2783539607
temporal,16,2048,4194304,0,1,1,r,2783266161
temporal,16,2048,4194304,0,1,1,r,2783634716
temporal,16,2048,4194304,0,1,1,r,2782594488
temporal,16,2048,4194304,0,1,1,r,2777231975
temporal,16,2048,4194304,0,1,1,r,2778231906
temporal,16,2048,4194304,0,1,1,r,2784235249
temporal,16,2048,4194304,0,1,1,r,2784089687
temporal,16,2048,4194304,0,1,1,r,2781187519
temporal,16,2048,4194304,0,1,1,r,2783328339
temporal,16,2048,4194304,0,1,1,r,2784222940
temporal,16,2048,4194304,0,1,1,r,2784204822
temporal,16,2048,4194304,0,1,1,r,2783026360
non_temporal,16,2048,4194304,0,1,1,r,2275585801
non_temporal,16,2048,4194304,0,1,1,r,2275658201
non_temporal,16,2048,4194304,0,1,1,r,2276414208
non_temporal,16,2048,4194304,0,1,1,r,2268950934
non_temporal,16,2048,4194304,0,1,1,r,2275929505
non_temporal,16,2048,4194304,0,1,1,r,2269723767
non_temporal,16,2048,4194304,0,1,1,r,2268679458
non_temporal,16,2048,4194304,0,1,1,r,2264832198
non_temporal,16,2048,4194304,0,1,1,r,2280987373
non_temporal,16,2048,4194304,0,1,1,r,2269079483
non_temporal,16,2048,4194304,0,1,1,r,2262418663
non_temporal,16,2048,4194304,0,1,1,r,2276839874
non_temporal,16,2048,4194304,0,1,1,r,2282858468
non_temporal,16,2048,4194304,0,1,1,r,2279448932
non_temporal,16,2048,4194304,0,1,1,r,2268727780
non_temporal,16,2048,4194304,0,1,1,r,2274894050
erms,16,1024,8388608,0,0,0,w,2207715760
erms,16,1024,8388608,0,0,0,w,2207701483
erms,16,1024,8388608,0,0,0,w,2207205832
erms,16,1024,8388608,0,0,0,w,2205953755
erms,16,1024,8388608,0,0,0,w,2203976104
erms,16,1024,8388608,0,0,0,w,2209469263
erms,16,1024,8388608,0,0,0,w,2208847266
erms,16,1024,8388608,0,0,0,w,2208682559
erms,16,1024,8388608,0,0,0,w,2208954035
erms,16,1024,8388608,0,0,0,w,2207000100
erms,16,1024,8388608,0,0,0,w,2208714624
erms,16,1024,8388608,0,0,0,w,2209162387
erms,16,1024,8388608,0,0,0,w,2210197493
erms,16,1024,8388608,0,0,0,w,2208674322
erms,16,1024,8388608,0,0,0,w,2205067929
erms,16,1024,8388608,0,0,0,w,2186299040
temporal,16,1024,8388608,0,0,0,w,3697395987
temporal,16,1024,8388608,0,0,0,w,3703486099
temporal,16,1024,8388608,0,0,0,w,3712367914
temporal,16,1024,8388608,0,0,0,w,3711390975
temporal,16,1024,8388608,0,0,0,w,3709450801
temporal,16,1024,8388608,0,0,0,w,3710264773
temporal,16,1024,8388608,0,0,0,w,3712070519
temporal,16,1024,8388608,0,0,0,w,3711787585
temporal,16,1024,8388608,0,0,0,w,3710233058
temporal,16,1024,8388608,0,0,0,w,3710729585
temporal,16,1024,8388608,0,0,0,w,3710449196
temporal,16,1024,8388608,0,0,0,w,3712195817
temporal,16,1024,8388608,0,0,0,w,3711530992
temporal,16,1024,8388608,0,0,0,w,3705682310
temporal,16,1024,8388608,0,0,0,w,3711783412
temporal,16,1024,8388608,0,0,0,w,3710410757
non_temporal,16,1024,8388608,0,0,0,w,2273541958
non_temporal,16,1024,8388608,0,0,0,w,2273619467
non_temporal,16,1024,8388608,0,0,0,w,2275751308
non_temporal,16,1024,8388608,0,0,0,w,2264694455
non_temporal,16,1024,8388608,0,0,0,w,2272082946
non_temporal,16,1024,8388608,0,0,0,w,2266872412
non_temporal,16,1024,8388608,0,0,0,w,2264880167
non_temporal,16,1024,8388608,0,0,0,w,2258830980
non_temporal,16,1024,8388608,0,0,0,w,2274331891
non_temporal,16,1024,8388608,0,0,0,w,2256233618
non_temporal,16,1024,8388608,0,0,0,w,2266440183
non_temporal,16,1024,8388608,0,0,0,w,2259596739
non_temporal,16,1024,8388608,0,0,0,w,2266287936
non_temporal,16,1024,8388608,0,0,0,w,2260545211
non_temporal,16,1024,8388608,0,0,0,w,2274161744
non_temporal,16,1024,8388608,0,0,0,w,2270479581
erms,16,1024,8388608,0,0,0,wz,2210230537
erms,16,1024,8388608,0,0,0,wz,2211252445
erms,16,1024,8388608,0,0,0,wz,2211449723
erms,16,1024,8388608,0,0,0,wz,2206871651
erms,16,1024,8388608,0,0,0,wz,2212467547
erms,16,1024,8388608,0,0,0,wz,2208585823
erms,16,1024,8388608,0,0,0,wz,2211008613
erms,16,1024,8388608,0,0,0,wz,2211859412
erms,16,1024,8388608,0,0,0,wz,2212179260
erms,16,1024,8388608,0,0,0,wz,2210786725
erms,16,1024,8388608,0,0,0,wz,2208408036
erms,16,1024,8388608,0,0,0,wz,2212578225
erms,16,1024,8388608,0,0,0,wz,2203789259
erms,16,1024,8388608,0,0,0,wz,2211887610
erms,16,1024,8388608,0,0,0,wz,2210523156
erms,16,1024,8388608,0,0,0,wz,2206945461
temporal,16,1024,8388608,0,0,0,wz,3697149601
temporal,16,1024,8388608,0,0,0,wz,3704166404
temporal,16,1024,8388608,0,0,0,wz,3710801750
temporal,16,1024,8388608,0,0,0,wz,3707039290
temporal,16,1024,8388608,0,0,0,wz,3710581483
temporal,16,1024,8388608,0,0,0,wz,3710270460
temporal,16,1024,8388608,0,0,0,wz,3709944202
temporal,16,1024,8388608,0,0,0,wz,3709522247
temporal,16,1024,8388608,0,0,0,wz,3707315736
temporal,16,1024,8388608,0,0,0,wz,3704035741
temporal,16,1024,8388608,0,0,0,wz,3709494034
temporal,16,1024,8388608,0,0,0,wz,3711228771
temporal,16,1024,8388608,0,0,0,wz,3705503107
temporal,16,1024,8388608,0,0,0,wz,3709825709
temporal,16,1024,8388608,0,0,0,wz,3707991089
temporal,16,1024,8388608,0,0,0,wz,3707877961
non_temporal,16,1024,8388608,0,0,0,wz,2271507071
non_temporal,16,1024,8388608,0,0,0,wz,2273910290
non_temporal,16,1024,8388608,0,0,0,wz,2269095867
non_temporal,16,1024,8388608,0,0,0,wz,2272281145
non_temporal,16,1024,8388608,0,0,0,wz,2265858366
non_temporal,16,1024,8388608,0,0,0,wz,2265383690
non_temporal,16,1024,8388608,0,0,0,wz,2262489859
non_temporal,16,1024,8388608,0,0,0,wz,2274936316
non_temporal,16,1024,8388608,0,0,0,wz,2260811551
non_temporal,16,1024,8388608,0,0,0,wz,2269300675
non_temporal,16,1024,8388608,0,0,0,wz,2254332076
non_temporal,16,1024,8388608,0,0,0,wz,2271043834
non_temporal,16,1024,8388608,0,0,0,wz,2259284877
non_temporal,16,1024,8388608,0,0,0,wz,2265344947
non_temporal,16,1024,8388608,0,0,0,wz,2275372875
non_temporal,16,1024,8388608,0,0,0,wz,2266617938
erms,16,1024,8388608,0,0,0,r,2184262440
erms,16,1024,8388608,0,0,0,r,2194661151
erms,16,1024,8388608,0,0,0,r,2194584666
erms,16,1024,8388608,0,0,0,r,2198266358
erms,16,1024,8388608,0,0,0,r,2197066137
erms,16,1024,8388608,0,0,0,r,2198210780
erms,16,1024,8388608,0,0,0,r,2198617874
erms,16,1024,8388608,0,0,0,r,2198824211
erms,16,1024,8388608,0,0,0,r,2196245722
erms,16,1024,8388608,0,0,0,r,2195520460
erms,16,1024,8388608,0,0,0,r,2199808862
erms,16,1024,8388608,0,0,0,r,2199277802
erms,16,1024,8388608,0,0,0,r,2199618158
erms,16,1024,8388608,0,0,0,r,2197277722
erms,16,1024,8388608,0,0,0,r,2193951377
erms,16,1024,8388608,0,0,0,r,2198551200
temporal,16,1024,8388608,0,0,0,r,3702312217
temporal,16,1024,8388608,0,0,0,r,3708335120
temporal,16,1024,8388608,0,0,0,r,3708558176
temporal,16,1024,8388608,0,0,0,r,3708144328
temporal,16,1024,8388608,0,0,0,r,3707784136
temporal,16,1024,8388608,0,0,0,r,3707283845
temporal,16,1024,8388608,0,0,0,r,3708389008
temporal,16,1024,8388608,0,0,0,r,3704118278
temporal,16,1024,8388608,0,0,0,r,3701871883
temporal,16,1024,8388608,0,0,0,r,3704839351
temporal,16,1024,8388608,0,0,0,r,3707559399
temporal,16,1024,8388608,0,0,0,r,3707248649
temporal,16,1024,8388608,0,0,0,r,3708218433
temporal,16,1024,8388608,0,0,0,r,3707338860
temporal,16,1024,8388608,0,0,0,r,3705811645
temporal,16,1024,8388608,0,0,0,r,3709143522
non_temporal,16,1024,8388608,0,0,0,r,2268762218
non_temporal,16,1024,8388608,0,0,0,r,2275302697
non_temporal,16,1024,8388608,0,0,0,r,2269394426
non_temporal,16,1024,8388608,0,0,0,r,2267575894
non_temporal,16,1024,8388608,0,0,0,r,2280313842
non_temporal,16,1024,8388608,0,0,0,r,2262003405
non_temporal,16,1024,8388608,0,0,0,r,2274528340
non_temporal,16,1024,8388608,0,0,0,r,2276386138
non_temporal,16,1024,8388608,0,0,0,r,2281901275
non_temporal,16,1024,8388608,0,0,0,r,2278350720
non_temporal,16,1024,8388608,0,0,0,r,2268013582
non_temporal,16,1024,8388608,0,0,0,r,2269203537
non_temporal,16,1024,8388608,0,0,0,r,2269250570
non_temporal,16,1024,8388608,0,0,0,r,2275619486
non_temporal,16,1024,8388608,0,0,0,r,2267446985
non_temporal,16,1024,8388608,0,0,0,r,2275571465
erms,16,1024,8388608,0,0,1,w,2209824753
erms,16,1024,8388608,0,0,1,w,2208330266
erms,16,1024,8388608,0,0,1,w,2206448224
erms,16,1024,8388608,0,0,1,w,2209326698
erms,16,1024,8388608,0,0,1,w,2205927081
erms,16,1024,8388608,0,0,1,w,2209620392
erms,16,1024,8388608,0,0,1,w,2209236448
erms,16,1024,8388608,0,0,1,w,2199555696
erms,16,1024,8388608,0,0,1,w,2208206457
erms,16,1024,8388608,0,0,1,w,2205729428
erms,16,1024,8388608,0,0,1,w,2205438978
erms,16,1024,8388608,0,0,1,w,2208860141
erms,16,1024,8388608,0,0,1,w,2210714652
erms,16,1024,8388608,0,0,1,w,2208969617
erms,16,1024,8388608,0,0,1,w,2206249900
erms,16,1024,8388608,0,0,1,w,2189302104
temporal,16,1024,8388608,0,0,1,w,3712598311
temporal,16,1024,8388608,0,0,1,w,3715807314
temporal,16,1024,8388608,0,0,1,w,3709576782
temporal,16,1024,8388608,0,0,1,w,3709572140
temporal,16,1024,8388608,0,0,1,w,3716497429
temporal,16,1024,8388608,0,0,1,w,3716763375
temporal,16,1024,8388608,0,0,1,w,3715999778
temporal,16,1024,8388608,0,0,1,w,3713504018
temporal,16,1024,8388608,0,0,1,w,3712606618
temporal,16,1024,8388608,0,0,1,w,3714289256
temporal,16,1024,8388608,0,0,1,w,3717390806
temporal,16,1024,8388608,0,0,1,w,3717305813
temporal,16,1024,8388608,0,0,1,w,3717069554
temporal,16,1024,8388608,0,0,1,w,3712526328
temporal,16,1024,8388608,0,0,1,w,3716603557
temporal,16,1024,8388608,0,0,1,w,3714481310
non_temporal,16,1024,8388608,0,0,1,w,2274248016
non_temporal,16,1024,8388608,0,0,1,w,2273411504
non_temporal,16,1024,8388608,0,0,1,w,2277370872
non_temporal,16,1024,8388608,0,0,1,w,2266510116
non_temporal,16,1024,8388608,0,0,1,w,2272999276
non_temporal,16,1024,8388608,0,0,1,w,2267533848
non_temporal,16,1024,8388608,0,0,1,w,2265128994
non_temporal,16,1024,8388608,0,0,1,w,2261227569
non_temporal,16,1024,8388608,0,0,1,w,2276713694
non_temporal,16,1024,8388608,0,0,1,w,2263696805
non_temporal,16,1024,8388608,0,0,1,w,2256107793
non_temporal,16,1024,8388608,0,0,1,w,2270288428
non_temporal,16,1024,8388608,0,0,1,w,2276315699
non_temporal,16,1024,8388608,0,0,1,w,2272777962
non_temporal,16,1024,8388608,0,0,1,w,2262149505
non_temporal,16,1024,8388608,0,0,1,w,2268276880
erms,16,1024,8388608,0,0,1,wz,2215941170
erms,16,1024,8388608,0,0,1,wz,2216962272
erms,16,1024,8388608,0,0,1,wz,2214999953
erms,16,1024,8388608,0,0,1,wz,2216865417
erms,16,1024,8388608,0,0,1,wz,2216795137
erms,16,1024,8388608,0,0,1,wz,2217425536
erms,16,1024,8388608,0,0,1,wz,2216483138
erms,16,1024,8388608,0,0,1,wz,2215667662
erms,16,1024,8388608,0,0,1,wz,2212519394
erms,16,1024,8388608,0,0,1,wz,2213733492
erms,16,1024,8388608,0,0,1,wz,2204656618
erms,16,1024,8388608,0,0,1,wz,2217194183
erms,16,1024,8388608,0,0,1,wz,2217633749
erms,16,1024,8388608,0,0,1,wz,2212389249
erms,16,1024,8388608,0,0,1,wz,2217044734
erms,16,1024,8388608,0,0,1,wz,2211285404
temporal,16,1024,8388608,0,0,1,wz,3719249081
temporal,16,1024,8388608,0,0,1,wz,3714029054
temporal,16,1024,8388608,0,0,1,wz,3717772609
temporal,16,1024,8388608,0,0,1,wz,3721861804
temporal,16,1024,8388608,0,0,1,wz,3721996680
temporal,16,1024,8388608,0,0,1,wz,3720482149
temporal,16,1024,8388608,0,0,1,wz,3721837139
temporal,16,1024,8388608,0,0,1,wz,3721671403
temporal,16,1024,8388608,0,0,1,wz,3722081881
temporal,16,1024,8388608,0,0,1,wz,3713835264
temporal,16,1024,8388608,0,0,1,wz,3718007885
temporal,16,1024,8388608,0,0,1,wz,3711662506
temporal,16,1024,8388608,0,0,1,wz,3721485572
temporal,16,1024,8388608,0,0,1,wz,3722155096
temporal,16,1024,8388608,0,0,1,wz,3715489215
temporal,16,1024,8388608,0,0,1,wz,3719015971
non_temporal,16,1024,8388608,0,0,1,wz,2272336800
non_temporal,16,1024,8388608,0,0,1,wz,2274304271
non_temporal,16,1024,8388608,0,0,1,wz,2274709590
non_temporal,16,1024,8388608,0,0,1,wz,2275189335
non_temporal,16,1024,8388608,0,0,1,wz,2265638570
non_temporal,16,1024,8388608,0,0,1,wz,2272891691
non_temporal,16,1024,8388608,0,0,1,wz,2266812993
non_temporal,16,1024,8388608,0,0,1,wz,2265867327
non_temporal,16,1024,8388608,0,0,1,wz,2259452810
non_temporal,16,1024,8388608,0,0,1,wz,2275923324
non_temporal,16,1024,8388608,0,0,1,wz,2262777195
non_temporal,16,1024,8388608,0,0,1,wz,2257360956
non_temporal,16,1024,8388608,0,0,1,wz,2256515435
non_temporal,16,1024,8388608,0,0,1,wz,2263863166
non_temporal,16,1024,8388608,0,0,1,wz,2273701986
non_temporal,16,1024,8388608,0,0,1,wz,2276235581
erms,16,1024,8388608,0,0,1,r,2194777620
erms,16,1024,8388608,0,0,1,r,2198047421
erms,16,1024,8388608,0,0,1,r,2195170299
erms,16,1024,8388608,0,0,1,r,2197629443
erms,16,1024,8388608,0,0,1,r,2199857732
erms,16,1024,8388608,0,0,1,r,2199836309
erms,16,1024,8388608,0,0,1,r,2198859380
erms,16,1024,8388608,0,0,1,r,2200310552
erms,16,1024,8388608,0,0,1,r,2198347199
erms,16,1024,8388608,0,0,1,r,2196750428
erms,16,1024,8388608,0,0,1,r,2200918534
erms,16,1024,8388608,0,0,1,r,2201456799
erms,16,1024,8388608,0,0,1,r,2202932002
erms,16,1024,8388608,0,0,1,r,2189005291
erms,16,1024,8388608,0,0,1,r,2195176918
erms,16,1024,8388608,0,0,1,r,2198763393
temporal,16,1024,8388608,0,0,1,r,3713110478
temporal,16,1024,8388608,0,0,1,r,3714696538
temporal,16,1024,8388608,0,0,1,r,3712436626
temporal,16,1024,8388608,0,0,1,r,3713874106
temporal,16,1024,8388608,0,0,1,r,3712557751
temporal,16,1024,8388608,0,0,1,r,3712646283
temporal,16,1024,8388608,0,0,1,r,3714095298
temporal,16,1024,8388608,0,0,1,r,3712133474
temporal,16,1024,8388608,0,0,1,r,3706849443
temporal,16,1024,8388608,0,0,1,r,3714060273
temporal,16,1024,8388608,0,0,1,r,3715108285
temporal,16,1024,8388608,0,0,1,r,3709049673
temporal,16,1024,8388608,0,0,1,r,3714262320
temporal,16,1024,8388608,0,0,1,r,3705839449
temporal,16,1024,8388608,0,0,1,r,3714640970
temporal,16,1024,8388608,0,0,1,r,3713492133
non_temporal,16,1024,8388608,0,0,1,r,2273436874
non_temporal,16,1024,8388608,0,0,1,r,2273514567
non_temporal,16,1024,8388608,0,0,1,r,2266061027
non_temporal,16,1024,8388608,0,0,1,r,2273431527
non_temporal,16,1024,8388608,0,0,1,r,2267702454
non_temporal,16,1024,8388608,0,0,1,r,2266466626
non_temporal,16,1024,8388608,0,0,1,r,2262184732
non_temporal,16,1024,8388608,0,0,1,r,2278911583
non_temporal,16,1024,8388608,0,0,1,r,2266784348
non_temporal,16,1024,8388608,0,0,1,r,2260999915
non_temporal,16,1024,8388608,0,0,1,r,2272817056
non_temporal,16,1024,8388608,0,0,1,r,2274916665
non_temporal,16,1024,8388608,0,0,1,r,2280547926
non_temporal,16,1024,8388608,0,0,1,r,2276552314
non_temporal,16,1024,8388608,0,0,1,r,2267277772
non_temporal,16,1024,8388608,0,0,1,r,2272110007
erms,16,1024,8388608,0,1,0,w,2211586905
erms,16,1024,8388608,0,1,0,w,2209195563
erms,16,1024,8388608,0,1,0,w,2208059067
erms,16,1024,8388608,0,1,0,w,2211349134
erms,16,1024,8388608,0,1,0,w,2211171746
erms,16,1024,8388608,0,1,0,w,2210788930
erms,16,1024,8388608,0,1,0,w,2210361209
erms,16,1024,8388608,0,1,0,w,2209450862
erms,16,1024,8388608,0,1,0,w,2211202703
erms,16,1024,8388608,0,1,0,w,2208047945
erms,16,1024,8388608,0,1,0,w,2205800934
erms,16,1024,8388608,0,1,0,w,2210964683
erms,16,1024,8388608,0,1,0,w,2209519541
erms,16,1024,8388608,0,1,0,w,2210959224
erms,16,1024,8388608,0,1,0,w,2208378051
erms,16,1024,8388608,0,1,0,w,2207382456
temporal,16,1024,8388608,0,1,0,w,3706434978
temporal,16,1024,8388608,0,1,0,w,3708523511
temporal,16,1024,8388608,0,1,0,w,3713677463
temporal,16,1024,8388608,0,1,0,w,3712459920
temporal,16,1024,8388608,0,1,0,w,3710716563
temporal,16,1024,8388608,0,1,0,w,3712662021
temporal,16,1024,8388608,0,1,0,w,3713673408
temporal,16,1024,8388608,0,1,0,w,3714134741
temporal,16,1024,8388608,0,1,0,w,3713372288
temporal,16,1024,8388608,0,1,0,w,3712850234
temporal,16,1024,8388608,0,1,0,w,3702854904
temporal,16,1024,8388608,0,1,0,w,3713266294
temporal,16,1024,8388608,0,1,0,w,3714747547
temporal,16,1024,8388608,0,1,0,w,3714986181
temporal,16,1024,8388608,0,1,0,w,3704020623
temporal,16,1024,8388608,0,1,0,w,3712711243
non_temporal,16,1024,8388608,0,1,0,w,2271339498
non_temporal,16,1024,8388608,0,1,0,w,2274332701
non_temporal,16,1024,8388608,0,1,0,w,2267726444
non_temporal,16,1024,8388608,0,1,0,w,2273012643
non_temporal,16,1024,8388608,0,1,0,w,2264842610
non_temporal,16,1024,8388608,0,1,0,w,2263261928
non_temporal,16,1024,8388608,0,1,0,w,2261460005
non_temporal,16,1024,8388608,0,1,0,w,2275872758
non_temporal,16,1024,8388608,0,1,0,w,2261271484
non_temporal,16,1024,8388608,0,1,0,w,2256650984
non_temporal,16,1024,8388608,0,1,0,w,2272408443
non_temporal,16,1024,8388608,0,1,0,w,2267442043
non_temporal,16,1024,8388608,0,1,0,w,2268109766
non_temporal,16,1024,8388608,0,1,0,w,2260725270
non_temporal,16,1024,8388608,0,1,0,w,2267183840
non_temporal,16,1024,8388608,0,1,0,w,2275385068
erms,16,1024,8388608,0,1,0,wz,2209501994
erms,16,1024,8388608,0,1,0,wz,2208276040
erms,16,1024,8388608,0,1,0,wz,2206210193
erms,16,1024,8388608,0,1,0,wz,2209553539
erms,16,1024,8388608,0,1,0,wz,2207960931
erms,16,1024,8388608,0,1,0,wz,2210186912
erms,16,1024,8388608,0,1,0,wz,2209300044
erms,16,1024,8388608,0,1,0,wz,2209075767
erms,16,1024,8388608,0,1,0,wz,2204760688
erms,16,1024,8388608,0,1,0,wz,2207703545
erms,16,1024,8388608,0,1,0,wz,2203292978
erms,16,1024,8388608,0,1,0,wz,2209093125
erms,16,1024,8388608,0,1,0,wz,2208387392
erms,16,1024,8388608,0,1,0,wz,2203277969
erms,16,1024,8388608,0,1,0,wz,2205726599
erms,16,1024,8388608,0,1,0,wz,2203236548
temporal,16,1024,8388608,0,1,0,wz,3693512720
temporal,16,1024,8388608,0,1,0,wz,3701829887
temporal,16,1024,8388608,0,1,0,wz,3702815671
temporal,16,1024,8388608,0,1,0,wz,3707033263
temporal,16,1024,8388608,0,1,0,wz,3707508914
temporal,16,1024,8388608,0,1,0,wz,3707678984
temporal,16,1024,8388608,0,1,0,wz,3708178826
temporal,16,1024,8388608,0,1,0,wz,3705367190
temporal,16,1024,8388608,0,1,0,wz,3706220248
temporal,16,1024,8388608,0,1,0,wz,3707400581
temporal,16,1024,8388608,0,1,0,wz,3704456618
temporal,16,1024,8388608,0,1,0,wz,3706798948
temporal,16,1024,8388608,0,1,0,wz,3707055574
temporal,16,1024,8388608,0,1,0,wz,3707970969
temporal,16,1024,8388608,0,1,0,wz,3698832793
temporal,16,1024,8388608,0,1,0,wz,3707960803
non_temporal,16,1024,8388608,0,1,0,wz,2265455896
non_temporal,16,1024,8388608,0,1,0,wz,2273231276
non_temporal,16,1024,8388608,0,1,0,wz,2275648907
non_temporal,16,1024,8388608,0,1,0,wz,2273157980
non_temporal,16,1024,8388608,0,1,0,wz,2273539927
non_temporal,16,1024,8388608,0,1,0,wz,2265012640
non_temporal,16,1024,8388608,0,1,0,wz,2273233381
non_temporal,16,1024,8388608,0,1,0,wz,2264995103
non_temporal,16,1024,8388608,0,1,0,wz,2263346848
non_temporal,16,1024,8388608,0,1,0,wz,2259430606
non_temporal,16,1024,8388608,0,1,0,wz,2274533400
non_temporal,16,1024,8388608,0,1,0,wz,2260815458
non_temporal,16,1024,8388608,0,1,0,wz,2257680396
non_temporal,16,1024,8388608,0,1,0,wz,2273868097
non_temporal,16,1024,8388608,0,1,0,wz,2260586441
non_temporal,16,1024,8388608,0,1,0,wz,2275246178
erms,16,1024,8388608,0,1,0,r,2197458484
erms,16,1024,8388608,0,1,0,r,2194896574
erms,16,1024,8388608,0,1,0,r,2195881498
erms,16,1024,8388608,0,1,0,r,2195417942
erms,16,1024,8388608,0,1,0,r,2195558098
erms,16,1024,8388608,0,1,0,r,2199081573
erms,16,1024,8388608,0,1,0,r,2199217651
erms,16,1024,8388608,0,1,0,r,2198580771
erms,16,1024,8388608,0,1,0,r,2197922294
erms,16,1024,8388608,0,1,0,r,2198532426
erms,16,1024,8388608,0,1,0,r,2196785098
erms,16,1024,8388608,0,1,0,r,2200420949
erms,16,1024,8388608,0,1,0,r,2202122916
erms,16,1024,8388608,0,1,0,r,2202020249
erms,16,1024,8388608,0,1,0,r,2188687948
erms,16,1024,8388608,0,1,0,r,2196780207
temporal,16,1024,8388608,0,1,0,r,3710516869
temporal,16,1024,8388608,0,1,0,r,3723367524
temporal,16,1024,8388608,0,1,0,r,3722257396
temporal,16,1024,8388608,0,1,0,r,3721374734
temporal,16,1024,8388608,0,1,0,r,3722748752
temporal,16,1024,8388608,0,1,0,r,3719560339
temporal,16,1024,8388608,0,1,0,r,3722041397
temporal,16,1024,8388608,0,1,0,r,3721901106
temporal,16,1024,8388608,0,1,0,r,3720403955
temporal,16,1024,8388608,0,1,0,r,3712243281
temporal,16,1024,8388608,0,1,0,r,3723243845
temporal,16,1024,8388608,0,1,0,r,3724189704
temporal,16,1024,8388608,0,1,0,r,3724095028
temporal,16,1024,8388608,0,1,0,r,3718179560
temporal,16,1024,8388608,0,1,0,r,3715151347
temporal,16,1024,8388608,0,1,0,r,3722922741
non_temporal,16,1024,8388608,0,1,0,r,2275881727
non_temporal,16,1024,8388608,0,1,0,r,2267327015
non_temporal,16,1024,8388608,0,1,0,r,2275376536
non_temporal,16,1024,8388608,0,1,0,r,2269070954
non_temporal,16,1024,8388608,0,1,0,r,2268041475
non_temporal,16,1024,8388608,0,1,0,r,2266332731
non_temporal,16,1024,8388608,0,1,0,r,2280276607
non_temporal,16,1024,8388608,0,1,0,r,2268684892
non_temporal,16,1024,8388608,0,1,0,r,2262234134
non_temporal,16,1024,8388608,0,1,0,r,2276401461
non_temporal,16,1024,8388608,0,1,0,r,2274407300
non_temporal,16,1024,8388608,0,1,0,r,2278672789
non_temporal,16,1024,8388608,0,1,0,r,2274122937
non_temporal,16,1024,8388608,0,1,0,r,2267467406
